PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
285.564,-53.826,-92.926,-91.384,-93.137,-89.831,-89.290,-88.210,-87.897,-88.427,-90.081,-89.495,-91.859,-89.502,-95.307,-85.964,-86.489,-89.500,-91.522,-89.315,-88.597,-85.821,-85.938,-88.001,-96.539,-88.488,-85.657,-85.174,-91.059,-90.973,-85.590,-90.007,-85.298,-85.090,-85.586,-96.195,-85.393,-85.178,-89.766,-89.703,-92.714,-93.357,-86.646,-87.660,-89.520,-88.419,-83.615,-88.466,-89.157,-93.760,-89.172,-88.567,-87.450,-87.214,-92.222,-88.704,-88.821,-88.138,-89.272,-85.936,-90.234,-89.905,-92.036,-88.138,-88.804,-91.338,-90.324,-89.460,-84.499,-83.385,-89.471,-89.027,-88.877,-92.924,-90.481,-88.266,-91.266,-92.988,-92.103,-92.955,-84.131,-87.863,-87.405,-87.580,-87.804,-87.361,-87.224,-93.624,-90.719,-86.278,-93.539,-85.882,-85.811,-90.997,-88.504,-89.588,-89.604,-91.066,-87.529,-88.680,-85.069,-84.864,-87.661
294.902,-53.826,-90.425,-90.930,-88.757,-92.327,-89.140,-88.831,-87.470,-89.012,-91.678,-87.403,-86.184,-86.184,-84.711,-82.652,-88.687,-89.864,-85.706,-83.088,-89.267,-90.617,-86.819,-87.988,-93.375,-90.487,-86.763,-86.706,-86.605,-90.150,-93.900,-89.457,-89.300,-84.856,-86.685,-91.494,-91.966,-87.944,-85.812,-85.509,-87.658,-87.860,-85.732,-86.730,-88.073,-87.315,-93.599,-94.400,-86.626,-87.546,-89.627,-86.305,-92.291,-89.646,-90.802,-86.484,-84.026,-89.452,-89.074,-93.714,-94.795,-87.330,-90.292,-91.115,-83.978,-84.704,-86.590,-87.580,-89.883,-91.348,-91.474,-86.641,-87.160,-88.833,-93.846,-88.096,-87.656,-86.349,-88.101,-85.848,-84.787,-83.802,-84.586,-86.637,-88.347,-90.464,-86.580,-91.694,-92.660,-91.352,-91.469,-90.284,-84.462,-87.464,-94.199,-87.852,-90.539,-92.491,-85.829,-88.243,-91.247,-85.947,-86.898
304.241,-53.826,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
313.580,-53.826,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
322.919,-53.826,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
332.257,-53.826,-97.423,-88.802,-87.937,-90.563,-89.204,-94.182,-85.455,-85.621,-91.091,-88.841,-92.206,-87.246,-87.110,-87.218,-86.149,-93.385,-90.252,-87.125,-89.088,-84.103,-89.751,-89.954,-86.633,-87.286,-85.201,-85.578,-85.480,-90.961,-90.092,-90.336,-87.549,-85.098,-82.559,-87.651,-90.558,-90.667,-91.502,-87.278,-95.889,-88.805,-89.007,-89.596,-88.031,-88.006,-90.410,-93.129,-86.702,-88.337,-87.786,-92.005,-85.423,-91.803,-87.163,-87.775,-86.434,-86.433,-90.323,-88.245,-92.874,-89.972,-89.228,-88.232,-89.688,-87.775,-92.304,-91.135,-93.736,-90.684,-87.010,-89.280,-87.036,-88.129,-87.746,-88.398,-92.319,-91.322,-90.962,-87.225,-86.848,-90.249,-88.560,-94.033,-87.264,-87.515,-85.060,-90.118,-88.647,-84.951,-91.613,-84.279,-93.159,-90.018,-87.233,-89.130,-91.101,-90.712,-91.013,-86.489,-91.826,-91.245,-89.065
248.209,-52.379,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
257.547,-52.379,-86.111,-85.103,-94.915,-86.710,-86.648,-88.873,-93.312,-87.425,-88.593,-88.042,-87.374,-87.255,-87.273,-88.139,-88.300,-87.362,-86.037,-85.616,-87.481,-92.349,-92.152,-90.186,-87.482,-88.186,-87.974,-90.206,-95.111,-92.279,-88.813,-89.452,-89.590,-90.102,-89.938,-91.207,-87.977,-88.822,-90.284,-94.086,-86.256,-89.910,-88.312,-86.747,-94.496,-90.660,-87.705,-88.524,-90.762,-87.350,-86.726,-85.126,-87.541,-86.977,-86.713,-88.368,-87.914,-87.791,-89.023,-84.218,-86.515,-84.526,-84.531,-89.344,-92.989,-85.560,-92.234,-85.764,-86.035,-88.295,-87.842,-87.829,-86.340,-90.422,-91.782,-92.985,-98.654,-91.422,-91.838,-88.755,-89.571,-89.489,-85.946,-85.554,-88.120,-88.103,-88.743,-87.854,-90.811,-86.777,-90.059,-91.091,-88.890,-88.912,-87.656,-87.933,-89.350,-88.143,-88.663,-90.509,-88.840,-92.389,-92.762
266.886,-52.379,-89.377,-91.092,-90.123,-92.489,-88.974,-89.979,-87.961,-88.003,-92.732,-89.960,-87.586,-86.640,-86.199,-82.013,-89.160,-88.875,-88.441,-93.552,-86.070,-85.691,-87.203,-88.852,-87.447,-87.392,-85.446,-85.856,-87.283,-88.829,-89.866,-89.002,-87.660,-91.284,-89.293,-90.145,-85.432,-83.088,-84.744,-86.388,-87.042,-97.989,-87.690,-83.951,-84.379,-84.764,-89.745,-87.402,-89.703,-92.277,-88.183,-90.754,-88.976,-92.541,-88.811,-90.332,-93.846,-92.083,-88.403,-91.783,-88.657,-92.585,-92.646,-86.318,-86.558,-91.511,-90.701,-86.263,-90.310,-91.254,-91.415,-85.584,-85.594,-87.075,-92.936,-89.378,-87.754,-88.780,-89.511,-96.617,-87.404,-88.447,-85.379,-88.303,-92.133,-81.623,-84.806,-86.711,-87.185,-93.481,-92.538,-94.718,-93.257,-89.517,-88.893,-89.663,-88.204,-85.871,-85.038,-88.614,-88.090,-85.461,-87.473
276.225,-52.379,-88.157,-92.888,-87.169,-87.905,-88.127,-88.645,-87.125,-93.583,-86.289,-88.099,-87.228,-88.666,-88.326,-87.867,-89.231,-85.919,-90.568,-89.805,-87.743,-88.451,-87.638,-88.304,-91.800,-87.068,-93.324,-89.345,-87.559,-90.362,-94.282,-90.409,-87.073,-88.124,-89.756,-90.351,-87.907,-93.990,-84.479,-84.560,-87.539,-86.901,-84.479,-85.265,-86.813,-86.740,-88.991,-85.568,-86.314,-86.381,-86.942,-84.773,-92.374,-94.382,-89.371,-90.709,-84.411,-86.859,-88.330,-88.934,-89.514,-88.502,-90.007,-87.889,-88.436,-89.349,-89.755,-87.181,-89.149,-93.516,-89.514,-88.831,-87.942,-92.020,-89.071,-84.826,-89.191,-89.755,-87.803,-90.553,-87.821,-89.398,-91.073,-91.956,-88.368,-89.063,-89.031,-86.951,-88.597,-83.327,-83.913,-89.860,-87.464,-89.841,-94.006,-89.008,-91.068,-94.498,-90.005,-92.897,-87.884,-88.794,-91.687
285.564,-52.379,-88.434,-85.857,-91.627,-97.217,-88.306,-90.595,-85.139,-86.359,-88.708,-83.686,-88.193,-91.182,-90.358,-88.274,-88.278,-89.101,-93.254,-90.935,-91.447,-87.618,-87.481,-87.523,-90.108,-88.568,-83.936,-90.918,-89.937,-87.242,-88.403,-88.366,-88.295,-86.180,-85.726,-86.378,-89.157,-94.375,-91.282,-88.719,-88.771,-91.377,-89.868,-88.095,-96.398,-86.477,-85.715,-85.935,-82.447,-88.558,-91.003,-86.256,-83.710,-91.099,-87.380,-88.188,-87.524,-85.274,-88.271,-87.971,-90.762,-85.269,-86.320,-88.291,-87.672,-85.024,-87.661,-88.179,-88.639,-91.139,-89.844,-89.420,-92.161,-90.822,-90.029,-90.282,-85.467,-86.796,-91.518,-89.886,-86.460,-85.504,-86.250,-88.235,-86.941,-88.357,-88.062,-87.432,-87.526,-86.372,-92.851,-90.988,-90.845,-84.322,-85.886,-88.534,-93.582,-84.900,-84.946,-90.607,-89.747,-89.850,-89.425
294.902,-52.379,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
304.241,-52.379,-87.387,-89.948,-88.104,-87.764,-86.285,-86.346,-87.952,-86.242,-85.618,-86.237,-85.834,-86.450,-88.090,-84.955,-84.370,-85.326,-87.571,-87.885,-85.757,-89.603,-88.057,-87.166,-94.918,-88.254,-88.437,-86.980,-86.461,-90.999,-89.045,-84.668,-90.571,-85.320,-88.223,-88.619,-88.623,-86.011,-88.315,-87.837,-86.734,-82.996,-83.051,-86.965,-87.106,-86.208,-86.185,-86.644,-86.679,-87.504,-89.320,-87.164,-86.024,-86.594,-86.590,-90.486,-87.091,-84.333,-86.252,-87.463,-84.180,-88.056,-88.086,-88.060,-90.095,-88.286,-87.410,-88.863,-86.235,-86.464,-86.363,-85.882,-86.169,-86.182,-86.467,-84.977,-85.779,-85.054,-92.235,-90.803,-90.726,-88.822,-86.519,-86.022,-89.281,-89.749,-85.095,-85.194,-85.498,-85.498,-87.298,-84.402,-89.289,-87.276,-86.365,-86.123,-86.115,-87.982,-85.519,-85.675,-85.988,-86.640,-83.980
313.580,-52.379,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
322.919,-52.379,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
332.257,-52.379,-87.711,-83.629,-90.431,-88.527,-88.238,-84.699,-89.990,-87.478,-88.192,-86.350,-86.730,-88.487,-91.472,-85.748,-91.655,-85.338,-88.352,-92.956,-93.755,-88.848,-85.591,-91.296,-85.384,-86.586,-85.930,-87.487,-93.842,-89.794,-87.730,-90.535,-91.298,-86.368,-86.386,-87.449,-85.347,-88.296,-89.849,-89.837,-86.093,-88.121,-88.270,-88.465,-84.358,-89.836,-90.279,-86.959,-86.814,-88.179,-89.585,-83.745,-83.951,-89.957,-92.088,-96.189,-87.925,-87.923,-89.364,-87.075,-82.897,-87.581,-87.137,-90.180,-86.603,-86.800,-89.788,-90.065,-98.141,-89.678,-88.514,-91.247,-83.925,-83.923,-88.014,-88.193,-84.026,-90.391,-93.166,-89.756,-86.579,-90.887,-92.245,-89.340,-92.723,-90.453,-91.226,-85.838,-87.416,-87.357,-92.127,-86.669,-86.567,-87.079,-89.012,-93.094,-90.994,-90.900,-89.564,-87.016,-86.952,-88.601,-85.520
248.209,-50.932,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
257.547,-50.932,-86.484,-86.518,-86.905,-89.450,-89.028,-90.896,-90.419,-88.258,-91.327,-86.654,-86.555,-90.486,-92.375,-85.748,-88.442,-94.361,-87.346,-87.363,-88.378,-91.888,-90.928,-83.520,-83.530,-89.384,-92.119,-87.590,-88.728,-90.118,-91.199,-91.453,-91.454,-92.718,-95.545,-95.266,-88.152,-85.689,-86.452,-89.329,-92.600,-92.457,-91.781,-94.156,-86.001,-91.012,-90.695,-88.740,-88.698,-87.890,-85.962,-92.828,-88.451,-86.731,-88.870,-83.502,-85.475,-90.346,-90.343,-96.083,-88.346,-91.670,-89.502,-86.351,-87.035,-91.314,-90.976,-91.153,-84.765,-86.379,-88.698,-88.553,-86.800,-87.861,-89.093,-91.975,-93.016,-87.329,-88.473,-86.457,-84.898,-84.817,-89.510,-89.369,-89.172,-89.633,-85.719,-87.483,-84.840,-87.363,-92.779,-93.571,-88.136,-88.976,-87.493,-88.412,-88.579,-90.678,-88.311,-85.639,-85.694,-92.123,-93.298
266.886,-50.932,-88.733,-89.236,-89.445,-87.240,-87.447,-88.207,-88.272,-88.051,-89.172,-89.287,-86.462,-86.555,-87.568,-91.816,-87.025,-86.042,-88.600,-87.735,-87.419,-84.347,-87.575,-86.586,-86.860,-86.358,-84.669,-87.835,-86.628,-86.685,-87.198,-88.477,-89.378,-89.856,-85.543,-84.826,-87.809,-89.909,-85.740,-85.740,-85.231,-85.672,-84.686,-85.000,-83.944,-89.260,-89.847,-95.734,-90.063,-90.505,-88.625,-87.782,-87.778,-89.112,-86.808,-87.031,-89.199,-83.641,-84.288,-88.170,-85.758,-88.494,-89.798,-86.515,-89.584,-87.951,-86.243,-88.477,-83.255,-82.856,-85.211,-85.400,-85.027,-85.154,-88.086,-91.150,-88.191,-86.724,-86.145,-88.085,-86.994,-84.429,-84.639,-84.942,-86.805,-88.177,-89.265,-88.416,-87.793,-83.446,-85.886,-84.822,-85.043,-85.080,-84.729,-84.834,-86.192,-86.571,-86.071,-83.376,-83.375,-88.662,-88.861
276.225,-50.932,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
285.564,-50.932,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
294.902,-50.932,-85.197,-85.762,-85.760,-88.702,-84.800,-86.698,-84.538,-84.499,-89.912,-88.609,-84.429,-84.499,-84.118,-86.213,-86.373,-88.652,-87.919,-88.528,-90.813,-88.770,-87.562,-84.846,-86.727,-84.370,-83.889,-88.788,-87.478,-87.718,-86.957,-85.710,-84.992,-84.788,-86.798,-84.213,-88.813,-88.822,-89.662,-85.354,-83.067,-83.005,-87.020,-86.821,-87.767,-86.422,-86.322,-87.166,-89.474,-87.176,-87.692,-86.068,-87.940,-85.509,-86.163,-84.746,-84.700,-88.941,-90.265,-87.194,-87.791,-89.249,-85.751,-87.682,-83.293,-85.951,-89.745,-89.921,-89.227,-88.336,-85.370,-84.595,-84.578,-85.388,-88.990,-86.827,-86.778,-88.500,-86.546,-88.314,-84.926,-87.101,-88.034,-87.255,-87.280,-87.253,-88.178,-84.647,-94.187,-88.655,-91.293,-92.262,-89.028,-87.107,-86.582,-88.471,-87.453,-91.885,-85.701,-86.914,-83.549,-88.848,-87.784
304.241,-50.932,-90.580,-92.547,-91.219,-92.129,-92.611,-88.065,-86.031,-84.343,-93.279,-86.995,-86.878,-88.083,-89.138,-93.731,-88.360,-88.919,-87.483,-86.918,-89.100,-81.769,-85.658,-88.140,-89.813,-85.627,-92.929,-88.693,-87.026,-91.911,-92.410,-84.159,-89.044,-88.615,-86.872,-85.876,-85.444,-81.770,-87.723,-86.128,-88.809,-83.294,-85.451,-90.476,-92.813,-86.468,-86.650,-91.420,-91.797,-86.462,-97.117,-91.982,-89.779,-87.209,-87.060,-89.680,-84.645,-90.648,-84.172,-84.186,-92.633,-89.408,-82.953,-83.122,-94.684,-90.184,-86.002,-85.879,-89.154,-94.150,-86.272,-89.853,-87.566,-86.727,-87.485,-88.402,-89.468,-88.071,-87.497,-88.265,-86.649,-87.229,-91.841,-90.703,-90.870,-85.769,-85.438,-90.377,-92.247,-85.498,-87.842,-88.793,-88.933,-85.666,-88.437,-84.968,-85.172,-87.933,-85.786,-87.927,-87.148,-90.552,-88.217
313.580,-50.932,-90.515,-89.703,-87.894,-84.274,-86.657,-91.614,-89.134,-86.266,-85.914,-85.383,-91.794,-89.996,-86.446,-86.548,-88.355,-86.272,-87.751,-90.108,-89.135,-85.836,-85.715,-85.848,-84.921,-85.543,-89.062,-94.357,-94.563,-86.628,-91.563,-87.285,-85.178,-86.197,-89.452,-87.588,-86.668,-86.497,-88.455,-88.911,-88.707,-87.834,-84.873,-82.455,-90.068,-90.136,-89.805,-87.697,-86.466,-86.824,-88.997,-88.899,-89.957,-90.660,-87.955,-88.653,-93.874,-85.545,-85.029,-89.057,-86.504,-86.159,-85.236,-86.088,-86.046,-85.619,-90.359,-86.689,-84.746,-85.007,-86.933,-88.118,-91.628,-88.262,-86.892,-89.644,-89.954,-89.681,-88.187,-88.337,-90.327,-87.108,-86.888,-91.111,-86.453,-86.357,-85.951,-86.864,-86.920,-86.155,-88.187,-85.973,-84.247,-86.897,-87.247,-88.382,-88.040,-83.995,-83.876,-85.187,-84.398,-86.206,-90.998
